,store_ID,store_name,store_brand,store_depth1,store_address,store_phone,store_photo,store_hours,store_closed,store_seats,store_parking,store_remark,erp_code,ttms
1474,3118,포항영일대점,빽다방,경상북도,경상북도 포항시 북구 삼호로 237 1층,054-241-0308,https://theborndb.theborn.co.kr/wp-content/uploads/20170829_091748.jpg,10:00 ~ 22:00,연중무휴,3테이블 4석,불가,,100012,602738
1475,3105,화성향남중앙점,빽다방,경기도,"경기도 화성시 향남읍 행정중앙2로 63-34, 명신프라자 103호",031-353-2276,https://theborndb.theborn.co.kr/wp-content/uploads/20230623_081408.jpg,"평일 08:30 ~ 21:00
토요일 09:30 ~ 22:00
일요일 10:00 ~ 22:00",연중무휴,테이블 11개 / 좌석 22석,불가,,113678,603332
1476,3103,동인천역점,빽다방,인천광역시,"인천시 중구 자유공원로 5, 1~2층",032-777-2226,https://theborndb.theborn.co.kr/wp-content/uploads/20170829_071809.jpg,"월~토 08:00 ~ 22:00
일요일,공휴일 09:00 ~ 21:00",연중무휴,테이블 35개 / 좌석 80석,가능,,100008,602717
1477,3097,인천신현하늘채점,빽다방,인천광역시,인천광역시 서구 석곶로 2,032-583-2301,https://theborndb.theborn.co.kr/wp-content/uploads/20240517_034333.png,09:00 ~ 22:00,연중무휴,테이블 6개 / 좌석 12석,불가,,113950,602716
1478,3096,부천약대점,빽다방,경기도,"경기도 부천시 평천로 718, 1층",032-672-5040,https://theborndb.theborn.co.kr/wp-content/uploads/20170824_070655.jpg,"평일 07:00 ~ 23:00
주말 07:30 ~ 23:00",연중무휴,4테이블 8석,불가,,111945,602719
1479,3095,구로시장점,빽다방,서울특별시,"서울시 구로구 구로동로26길 125, 1~2층",02-856-0779,https://theborndb.theborn.co.kr/wp-content/uploads/20170829_005409.jpg,08:00 ~ 22:00,연중무휴,테이블 7개 / 좌석 14석,불가,,100888,602718
1480,3089,김포구래점,빽다방,경기도,"경기도 김포시 김포한강9로 80, 다온프라자 123호",031-989-0412,https://theborndb.theborn.co.kr/wp-content/uploads/20230918_014024.jpg,08:30 ~ 21:30,연중무휴,테이블 7개 / 좌석 14석,가능,,100098,602715
1481,3086,인하대역SK점,빽다방,인천광역시,인천광역시 미추홀구 용정공원로 33,032-278-1021,https://theborndb.theborn.co.kr/wp-content/uploads/20240806_092310.png,"월~토 08:00 ~ 22:00
일요일 09:00 ~ 22:00",연중무휴,테이블 4개 / 좌석 8석,가능,,114082,602710
1482,3085,순천조례주공점,빽다방,전라남도,"전라남도 순천시 신월큰길 32, 1층",061-724-5888,https://theborndb.theborn.co.kr/wp-content/uploads/20170829_092411.jpg,09:00 ~ 22:30,연중무휴,16테이블 27석,불가,,102627,602709
1483,3082,청주터미널점,빽다방,충청북도,"충청북도 청주시 흥덕구 풍년로 148-1, 1층",043-236-0412,https://theborndb.theborn.co.kr/wp-content/uploads/20240926_075646.png,"월~토 08:300 ~ 22:00
일요일 09:00 ~ 22:00",연중무휴,테이블 20개 / 좌석 40석,불가,,102604,602707
1484,3074,천왕역점,빽다방,서울특별시,서울특별시 구로구 오리로 1149,02-2688-7766,https://theborndb.theborn.co.kr/wp-content/uploads/20240807_044905.png,07:30 ~ 22:30,연중무휴,테이블 7개 / 좌석14석,불가,,100202,602695
1485,3051,홍천중앙점,빽다방,강원도,강원특별자치도 홍천군 홍천읍 꽃뫼로 99 (신장대리) 1층,033-432-4531,https://theborndb.theborn.co.kr/wp-content/uploads/20170829_070111.jpg,08:30 ~ 21:00,연중무휴,테이블 25개 / 좌석 47석,가능,,100175,602688
1486,3042,온양온천역점,빽다방,충청남도,충남 아산시 온천대로 1487-5(온천동 211-2번지),041-549-0524,https://theborndb.theborn.co.kr/wp-content/uploads/20170829_093419.jpg,10:00 ~ 20:00,매월 둘째 주 금요일,없음,불가,,102368,602669
1487,3040,수원권선이마트점,빽다방,경기도,경기 수원시 권선구 덕영대로1201번길 28 금강빌딩 107호,031-236-9194,https://theborndb.theborn.co.kr/wp-content/uploads/20170829_074547.jpg,"평일 08:00 ~ 22:00
주말 08:30 ~ 22:00",연중무휴,테이블 8개 / 좌석 16석,불가,,100634,602676
1488,3029,용인동백역점,빽다방,경기도,경기도 용인시 기흥구 동백중앙로 175,031-282-6674,https://theborndb.theborn.co.kr/wp-content/uploads/20221129_052159.jpg,08:00 ~ 21:30,연중무휴,테이블 10개 / 좌석 20석,가능,,114055,603440
1489,3027,파주운정산내점,빽다방,경기도,"경기도 파주시 청암로17번길 25, 운정블루 102호",031-947-4539,https://theborndb.theborn.co.kr/wp-content/uploads/20170829_011755.jpg,"평일 09:00 ~ 23:00
주말 10:00 ~ 23:00",연중무휴,14테이블 26석,불가,,100656,602666
1490,3017,대전탄방로데오점,빽다방,대전광역시,"대전광역시 서구 둔산중로14번길 36, 124호(탄방동)",042-471-9396,https://theborndb.theborn.co.kr/wp-content/uploads/20230321_002642.png,"평일 08:00 ~ 23:00
주말 09:00 ~ 23:00",연중무휴,없음,건물 내 주차장,,101120,602664
1491,3009,대전선병원점,빽다방,대전광역시,"대전시 중구 목중로 18, 1층",042-221-2111,https://theborndb.theborn.co.kr/wp-content/uploads/20170824_062118.jpg,"월~토 09:0 ~ 22:00
일요일,공휴일 10:00 ~ 22:00",연중무휴,테이블 12개 / 좌석 24석,불가,,100475,602655
1492,3008,고양원당중앙점,빽다방,경기도,"경기도 고양시 덕양구 호국로 809, 1층",031-969-8044,https://theborndb.theborn.co.kr/wp-content/uploads/20170829_010702.jpg,"평일 08:00 ~ 21:00
주말 09:00 ~ 21:00",연중무휴,8테이블 16석,불가,"※ 주말,공휴일 영업시간은 09:00 ~ 23:00 입니다. ※ 아이스크림 마감 시간은 21:30입니다.",100252,602656
1493,3004,청주산남점,빽다방,충청북도,"충청북도 청주시 서원구 산남로 64, 엔젤변호사빌딩 107호",043-284-7111,https://theborndb.theborn.co.kr/wp-content/uploads/20170829_065805.jpg,"평일 08:00 ~ 22:00
주말 09:00 ~ 22:00",명절당일,테이블 10개 / 좌석 20석,불가,,102661,602638
1494,3000,천안상명대점,빽다방,충청남도,"충청남도 천안시 동남구 각원사길 52,1층 103호",041-522-4261,https://theborndb.theborn.co.kr/wp-content/uploads/20210825_061358.jpg,08:30 ~ 22:00,연중무휴,테이블 9개 / 좌석 18석,매장 뒷편 주차장 이용 가능,,111277,603198
1495,2999,군포당정역은하점,빽다방,경기도,"경기도 군포시 고산로 248, 은하프라자 1층",031-399-0452,https://theborndb.theborn.co.kr/wp-content/uploads/20240930_051556.png,09:00 ~ 22:10(아이스크림 마감 21:00),연중무휴,테이블 7개 / 좌석 14석,불가,,102631,602642
1496,2998,목포평화광장점,빽다방,전라남도,"전라남도 목포시 원형로 4-1, 1층",061-285-1254,https://theborndb.theborn.co.kr/wp-content/uploads/20250822_061858.jpg,09:00 ~ 22:00,연중무휴,테이블 23개 / 좌석 54석,가능,,100108,602639
1497,2994,천안쌍용중앙점,빽다방,충청남도,"충청남도 천안시 서북구 미라8길 23, 1층",041-575-5879,https://theborndb.theborn.co.kr/wp-content/uploads/20240827_072937.png,08:00 ~ 21:00,연중무휴,테이블 6개 / 좌석 18석,불가,,114211,603053
1498,2989,영등포구청역점,빽다방,서울특별시,서울시 영등포구 당산로 113 (당산동3가 378),02-2068-8870,https://theborndb.theborn.co.kr/wp-content/uploads/20220412_063724.jpg,"평일 07:30 ~ 22:30
주말/공휴일 08:00 ~ 21:30",연중무휴,테이블 4개 / 좌석 9석,불가,,112043,602635
1499,2984,의왕포일프라자점,빽다방,경기도,"경기도 의왕시 봇들로 40 101호 (포일동,포일프라자)",031-422-7786,https://theborndb.theborn.co.kr/wp-content/uploads/20170829_085610.jpg,"평일 08:00 ~ 19:00
토요일 08:30 ~ 21:00
일요일 및 공휴일 08:30 ~ 21:00",연중무휴,테이블 6개 /좌석 12석,가능,,108044,603211
1500,2983,등촌역점,빽다방,서울특별시,"서울시 양천구 공항대로 564, 1층",02-6401-0000,https://theborndb.theborn.co.kr/wp-content/uploads/20200420_062722.jpg,07:00 ~ 21:30,연중무휴,테이블 5개 / 좌석 10석,불가,,110742,603801
1501,2972,당산역점,빽다방,서울특별시,서울 영등포구 양평로 28-1 (당산동6가) 1층,02-2069-1965,https://theborndb.theborn.co.kr/wp-content/uploads/20170824_070204.jpg,"평일 08:00 ~ 20:00
주말 08:00 ~ 21:30",연중무휴,테이블 4개 / 좌석 8석,불가,,100290,602609
1502,2971,군포당정삼거리점,빽다방,경기도,"경기도 군포시 고산로151번길 7, 1층",031-342-7429,https://theborndb.theborn.co.kr/wp-content/uploads/20241021_073546.png,08:30 ~ 22:00,연중무휴,테이블 9개 / 좌석 18석,지하주차장 이용 가능,일요일 영업 시간은 09:00~21:30 입니다.,107654,603086
1503,2970,경남고성송학점,빽다방,경상남도,"경상남도 고성군 고성읍 송학로 140, 1층",055-674-5678,https://theborndb.theborn.co.kr/wp-content/uploads/20170829_090849.jpg,09:00 ~ 22:00,연중무휴,21테이블 42석,불가,,102608,602620
1504,2969,여수웅천해변점,빽다방,전라남도,"전라남도 여수시 예울마루로 37-15, 1층",061-685-5110,https://theborndb.theborn.co.kr/wp-content/uploads/20170829_092516.jpg,09:00 ~ 21:30,연중무휴,18테이블 36석,가능,,100232,602591
1505,2967,성남을지대점,빽다방,경기도,"경기도 성남시 수정구 산성대로 535, 1층",031-748-0323,https://theborndb.theborn.co.kr/wp-content/uploads/20170829_073835.jpg,08:00 ~ 22:00,연중무휴,없음,불가,,100646,602587
1506,2966,문정법조현대점,빽다방,서울특별시,"서울특별시 송파구 법원로11길 11, 문정현대지식산업센터1-1 A동 125호",02-3400-0369,https://theborndb.theborn.co.kr/wp-content/uploads/20220124_021358.jpg,"평일 07:30 ~ 19:00
주말 09:00 ~ 17:00",일요일,테이블 7개 / 좌석 14석,가능,※ 위치는 문정역 4번출구 현대지식산업센터 방면 100m 입니다.,111737,603185
1507,2965,구로디지털역점,빽다방,서울특별시,"서울시 구로구 디지털로32길 79, 1층",02-861-2929,https://theborndb.theborn.co.kr/wp-content/uploads/20210312_045012.png,09:00 ~ 22:00(라스트오더 21:30),연중무휴,없음,불가,,110871,602578
1508,2962,수원남문점,빽다방,경기도,"경기도 수원시 팔달구 정조로 787-2, 1층",031-244-9960,https://theborndb.theborn.co.kr/wp-content/uploads/20170829_074626.jpg,"월요일 08:00 ~ 14:00
화-금요일 08:00 ~ 18:00
토요일 08:30 ~ 20:30
일요일 09:00 ~ 20:30","명절 전날, 당일",테이블 2개 / 좌석 4석,불가,,100071,602595
1509,2384,강북구청점,빽다방,서울특별시,서울시 강북구 도봉로87길 48,02-991-9599,https://theborndb.theborn.co.kr/wp-content/uploads/20240924_022145.png,08:00 ~ 23:00,연중무휴,테이블 8개 / 좌석 16석,불가,,109215,603584
1510,2383,강릉금학점,빽다방,강원도,강원도 강릉시 신대학길 14,033-647-1333,https://theborndb.theborn.co.kr/wp-content/uploads/20170829_064713.jpg,08:00 ~ 23:00,연중무휴,6테이블 10석,불가,,100265,102282
1511,2382,강동역헤르셔점,빽다방,서울특별시,"서울시 강동구 천호대로 1089, 신동아파밀리에 B16호",02-471-5371,https://theborndb.theborn.co.kr/wp-content/uploads/20170825_031902.jpg,"평일 08:00 ~ 20:00
토요일 10:00 ~ 19:00",매주 일요일,10테이블 12석,가능,,100170,102210
1512,2381,강남포스코센터점,빽다방,서울특별시,서울시 강남구 삼성로85길 11,02-554-9799,https://theborndb.theborn.co.kr/wp-content/uploads/20170825_031832.jpg,"평일 07:00 ~ 19:00
주말 09:00 ~ 17:00",명절 연휴,4테이블 8석,불가,,109278,603606
1513,2380,강남역태극당점,빽다방,서울특별시,서울시 강남구 테헤란로4길 46,02-501-8467,https://theborndb.theborn.co.kr/wp-content/uploads/20170825_031750.jpg,"월-토요일 07:00 ~ 22:00
일요일 07:00 ~ 21:00",연중무휴,9테이블 15석,불가,,100185,602729
1514,2379,강남역지하도점,빽다방,서울특별시,서울시 강남구 강남대로 396 강남역 지하 쇼핑센터 E-36,02-3452-3989,https://theborndb.theborn.co.kr/wp-content/uploads/20170825_031717.jpg,"평일 06:30 ~ 20:00
토요일/공휴일 08:00 ~ 20:00","일요일, 구정/추석 당일",없음,불가,,101656,101794
1515,2378,강남역월드점,빽다방,서울특별시,서울시 서초구 서초대로77길 37,02-537-1519,https://theborndb.theborn.co.kr/wp-content/uploads/20170829_012028.jpg,"월~목 07:30 ~ 23:00
금, 토 07:30 ~ 익일 01:00
일요일 08:00 ~ 22:00",연중무휴,테이블 12개 / 좌석 24석,불가,,107093,602925
1516,2376,가산대륭점,빽다방,서울특별시,서울시 금천구 벚꽃로 298 107-2호,02-2083-8578,https://theborndb.theborn.co.kr/wp-content/uploads/20170829_005153.jpg,"평일 06:50 ~ 21:00
주말 09:00 ~ 19:00",연중무휴,테이블 2개 / 좌석 4석,가능(1시간 무료),,114197,603502
1517,2375,가락시장역점,빽다방,서울특별시,서울시 송파구 송파대로28길 27,02-404-0410,https://theborndb.theborn.co.kr/wp-content/uploads/20170825_031619.jpg,"평일 08:00 ~ 22:00
주말 10:00 ~ 22:00","일요일, 명절연휴",9테이블 18석,불가,,101485,101855
1518,2374,강남소망점,빽다방,서울특별시,서울시 강남구 언주로159길 3,02-518-3570,https://theborndb.theborn.co.kr/wp-content/uploads/20170829_012010.jpg,"평일 08:00 ~ 18:00
주말 09:00 ~ 18:00",연중무휴,4테이블 8석,불가,,100229,102199
1519,2373,강릉교동중앙점,빽다방,강원도,강원도 강릉시 솔올로 51,033-652-6566,https://theborndb.theborn.co.kr/wp-content/uploads/20170829_064236.jpg,"평일 08:00 ~ 24:00
주말 09:00 ~ 24:00",명절당일,11테이블 22석,불가,,100065,102345
1520,2370,경남산청중앙점,빽다방,경상남도,"경상남도 산청군 산청읍 웅석봉로 11, 1층",055-973-0410,https://theborndb.theborn.co.kr/wp-content/uploads/20170829_090915.jpg,"월-금요일 08:00 ~ 20:00
토요일 08:00 ~ 19:00",매주 일요일,테이블 10개 / 좌석 20석,불가,,114944,
1521,2369,건대역화양점,빽다방,서울특별시,"서울특별시 광진구 아차산로 29길 29-1, 1층",02-462-4886,https://theborndb.theborn.co.kr/wp-content/uploads/20170824_022441.jpg,"평일 08:00 ~ 22:30
주말 09:00 ~ 23:30",연중무휴,테이블 10개 / 좌석 20석,불가,,109916,603268
1522,2368,건대로데오점,빽다방,서울특별시,"서울시 광진구 아차산로 220, 노유송천빌딩 1층",02-464-2147,https://theborndb.theborn.co.kr/wp-content/uploads/20250114_071257.png,"월~목 07:00 ~ 23:00
금요일 07:00 ~ 24:00
토요일 08:00 ~ 24:00
일요일 08:00 ~ 23:00",연중무휴,테이블 4개 / 좌석 8석,불가,,100263,101946
1523,2367,거제고현터미널점,빽다방,경상남도,경상남도 거제시 서문로 79,055-633-3989,https://theborndb.theborn.co.kr/wp-content/uploads/20170829_090829.jpg,"평일 09:00 ~ 20:00
주말 09:00 ~ 21:00",연중무휴,4테이블 8석,불가,,104442,102308
1524,2365,강원대점,빽다방,강원도,"강원도 춘천시 서부대성로239번길 4, 1층",033-257-7737,https://theborndb.theborn.co.kr/wp-content/uploads/20170829_064836.jpg,"평일 09:00 ~ 21:00
주말/공휴일 11:00 ~ 21:00",명절 당일,14테이블 20석,불가,,104328,101999
1525,2363,광운대점,빽다방,서울특별시,"서울특별시 노원구 광운로 43, 로얄포토빌딩 1층",070-7752-5322,https://theborndb.theborn.co.kr/wp-content/uploads/20240924_022226.png,08:30 ~ 22:00,연중무휴,테이블 12개 / 좌석 28석,불가,,110967,602946
1526,2362,광명하안뉴코아점,빽다방,경기도,경기도 광명시 범안로 1042,02-897-9764,https://theborndb.theborn.co.kr/wp-content/uploads/20241220_071027.png,"평일 08:30 ~ 22:00
주말 09:30 ~ 22:00",연중무휴,테이블 8개 / 좌석 16석,불가,,100278,102697
1527,2361,광명철산점,빽다방,경기도,"경기도 광명시 오리로856번길 25, 남원빌딩 1층",02-2684-0410,https://theborndb.theborn.co.kr/wp-content/uploads/20170829_084827.jpg,08:00 ~ 23:00,연중무휴,9테이블 20석,불가,,100697,101865
1528,2360,광명사거리역점,빽다방,경기도,"경기도 광명시 오리로 987, 1층",02-2611-0112,https://theborndb.theborn.co.kr/wp-content/uploads/20170829_084732.jpg,08:00 ~ 22:30,명절 당일,테이블3 6,불가,,100859,101966
1529,2358,광교경기대후문점,빽다방,경기도,"경기도 수원시 영통구 대학로 46, 킴엔코시티하임 103",031-309-5263,https://theborndb.theborn.co.kr/wp-content/uploads/20230911_043017.jpg,"평일 07:20 ~ 20:00
주말 08:00 ~ 20:00",명절 당일,테이블 8개 / 좌석 16석,가능(유료),,113693,603762
1530,2357,관악구청점,빽다방,서울특별시,"서울시 관악구 관악로 155, 1층",02-877-6966,https://theborndb.theborn.co.kr/wp-content/uploads/20190510_023200.png,08:00 ~ 22:00,연중무휴,19테이블 40석,불가,,108699,603424
1531,2356,과천렉스타운점,빽다방,경기도,"경기도 과천시 별양상가1로 25, 렉스타운 102호",02-3418-7787,https://theborndb.theborn.co.kr/wp-content/uploads/20241021_073642.png,"월~토요일 09:00 ~ 21:00
일요일 09:00 ~ 18:00",명절 당일,없음,지하주차장 이용 가능,,107902,603151
1532,2355,공주대점,빽다방,충청남도,"충청남도 공주시 공주대학로 87, 1층",041-881-3890,https://theborndb.theborn.co.kr/wp-content/uploads/20170824_050602.jpg,08:00 ~ 22:00(라스트오더 21:30),연중무휴,테이블 4개 / 좌석 8석,불가,,113979,102097
1533,2353,공덕역롯데캐슬점,빽다방,서울특별시,"서울 마포구 마포대로 109 (공덕동, 롯데캐슬프레지던트)",02-718-7367,https://theborndb.theborn.co.kr/wp-content/uploads/20170829_010739.jpg,07:00 ~ 17:00,연중무휴,TAKE-OUT 전용,건물 내 유료주차장 이용 가능,,110260,603281
1534,2352,고양서정마을점,빽다방,경기도,경기도 고양시 덕양구 서정마을1로 20-10,031-979-2100,https://theborndb.theborn.co.kr/wp-content/uploads/20241128_065037.png,"평일 08:00 ~ 21:00
주말 09:00 ~ 21:00",연중무휴,테이블 7개 / 좌석 14석,불가,,114344,102188
1535,2351,고속터미널역점,빽다방,서울특별시,서울특별시 서초구 신반포로 177 반포쇼핑타운 1층 16호,02-535-3608,https://theborndb.theborn.co.kr/wp-content/uploads/20211109_004105.jpg,08:00 ~ 20:00,연중무휴,테이크 아웃 매장,불가,,111525,602810
1536,2350,계양구청점,빽다방,인천광역시,"인천시 계양구 계산새로 71, 하이베라스 C-111호",032-288-0101,https://theborndb.theborn.co.kr/wp-content/uploads/20241031_014058.png,08:30 ~ 22:00,연중무휴,테이블3개 / 좌석 6석,가능,,114297,602957
1537,2349,경주분황사점,빽다방,경상북도,"경상북도 경주시 알천남로 314, 1층",054-777-6070,https://theborndb.theborn.co.kr/wp-content/uploads/20170829_090933.jpg,08:00 ~ 21:30,연중무휴,테이블 21개 / 좌석 38석,가능,,100227,102406
1538,2345,경북대정문점,빽다방,대구광역시,"대구시 동구 경대로 36, 1층",053 -959-6151,https://theborndb.theborn.co.kr/wp-content/uploads/20231222_030457.jpg,09:00 ~ 21:00,연중무휴,없음,불가,,113676,102566
1539,2344,군포당동우체국점,빽다방,경기도,"경기도 군포시 군포로499번길 3, 1층",031-427-3669,https://theborndb.theborn.co.kr/wp-content/uploads/20170829_084936.jpg,08:30 ~ 22:00,연중무휴,8테이블 16석,불가,,100181,102698
1540,2343,구파발역점,빽다방,서울특별시,서울특별시 은평구  진관2로 15-46 메트로 프라자 1층 110호,02-389-0101,https://theborndb.theborn.co.kr/wp-content/uploads/20170829_010842.jpg,"월-토 08:00 ~ 21:30
일요일 08:30 ~ 21:00",연중무휴,테이블 13개 / 좌석 26석,불가,,112543,603445
1541,2340,구미역점,빽다방,경상북도,"경상북도 구미시 구미중앙로 80-1, 1층",054-456-1599,https://theborndb.theborn.co.kr/wp-content/uploads/20170829_012929.jpg,"월~토 09:00 ~ 21:00
일요일 09:30 ~ 21:00",연중무휴,테이블 12개 / 좌석 24석,불가,,101587,102568
1542,2339,구미구평롯데점,빽다방,경상북도,"경상북도 구미시 인동36길 21, 1층",054-474-2313,https://theborndb.theborn.co.kr/wp-content/uploads/20170829_012742.jpg,09:00 ~ 22:00,연중무휴,테이블 2개 / 좌석 4석,불가,,107146,602956
1543,2338,구리인창늘푸른점,빽다방,경기도,"경기도 구리시 건원대로34번길 51, 삼환신일아파트상가 106호",031-555-8860,https://theborndb.theborn.co.kr/wp-content/uploads/20170829_093121.jpg,08:00 ~ 21:00,연중무휴,테이블 4개 / 좌석 8석,불가,,102649,101875
1544,2337,구리돌다리점,빽다방,경기도,"경기도 구리시 검배로6번길 27, 1층",031-555-5557,https://theborndb.theborn.co.kr/wp-content/uploads/20170829_064956.jpg,08:30 ~ 23:00,명절 당일,8테이블 14석,불가,,100052,101996
1545,2336,구로코오롱점,빽다방,서울특별시,"서울특별시 구로구 디지털로30길 31, 코오롱빌란트2차 109호",02-2081-1675,https://theborndb.theborn.co.kr/wp-content/uploads/20200827_023929.jpg,07:30 ~ 20:00,주말,테이블 16 / 좌석 32,불가,,109993,602796
1546,2334,구로로제리움점,빽다방,서울특별시,"서울시 구로구 가마산로26길 5, 로제리움2차 104호",02-856-0375,https://theborndb.theborn.co.kr/wp-content/uploads/20170829_005345.jpg,07:30 ~ 23:00,연중무휴,7테이블 8석,불가,※ 주말 영업시간은 09:00 ~ 23:00 입니다.,106868,602898
1547,2331,광주충장로2호점,빽다방,광주광역시,광주광역시 동구 금남로1가 19-4,062-222-7454,https://theborndb.theborn.co.kr/wp-content/uploads/20170829_092051.jpg,"월-토요일 08:30 ~ 22:00
일요일 10:00 ~ 21:30",연중무휴,20테이블 40석,불가,,101114,102270
1548,2330,광주충장로1호점,빽다방,광주광역시,"광주시 동구 중앙로160번길 15-6, 1~2층",062-225-5481,https://theborndb.theborn.co.kr/wp-content/uploads/20170829_095322.jpg,"평일 10:30 ~ 22:00
주말 11:00 ~ 22:30",명절 당일,테이블 35개 / 좌석 70석,불가,,114805,102068
1549,2328,광주첨단로데오점,빽다방,광주광역시,"광주시 광산구 첨단중앙로106번길 11, 104호",062-973-8054,https://theborndb.theborn.co.kr/wp-content/uploads/20170829_092012.jpg,"월~토 08:00 ~ 22:30
일요일 09:00 ~ 22:30
라스트오더 22:15",연중무휴,테이블 9개 / 좌석 10석,불가,,100087,102141
1550,2327,광주이마트점,빽다방,경기도,"경기도 광주시 광주대로 30, 광주터미널 이프라자 ,1층",031-799-7710,https://theborndb.theborn.co.kr/wp-content/uploads/20170829_073059.jpg,08:00 ~ 22:00,명절 당일,6테이블 12석,불가,,102606,101834
1551,2326,광주수완대로점,빽다방,광주광역시,"광주 광산구 장신로 135 ,1층 빽다방",062-956-2965,https://theborndb.theborn.co.kr/wp-content/uploads/20230623_074436.jpg,08:00~22:00,연중무휴,테이블 7개 / 좌석 14석,불가,,107247,603001
1552,2325,광주상무1호점,빽다방,광주광역시,광주광역시 서구 상무중앙로 103,070-8671-1447,https://theborndb.theborn.co.kr/wp-content/uploads/20230830_090804.jpg,"평일 07:00 ~ 21:00
주말 08:00 ~ 21:00",연중무휴,테이블 11개 / 좌석 22석,불가,,114748,103715
1553,2324,대구도원골든점,빽다방,대구광역시,"대구시 달서구 도원로 24, 1층",053-635-0853,https://theborndb.theborn.co.kr/wp-content/uploads/20170829_012815.jpg,"평일 09:00 ~ 22:00
주말 08:00 ~ 22:00",연중무휴,테이블 6개 / 좌석 10석,불가,,109450,603137
1554,2322,대구교동시장점,빽다방,대구광역시,대구광역시 중구 북성로1가 1-11길 (동성로 82),053-426-7877,https://theborndb.theborn.co.kr/wp-content/uploads/20240806_061042.png,"평일 08:30 ~ 20:30
주말 09:00 ~ 20:30
(라스트오더 20:15)",연중무휴,테이블 8개 / 좌석 28석,불가,,107641,603076
1555,2320,대구감삼역점,빽다방,대구광역시,"대구시 달서구 달구벌대로 1662, 1층",053-566-3911,https://theborndb.theborn.co.kr/wp-content/uploads/20170829_013012.jpg,07:30 ~ 21:00,연중무휴,테이블 5개 / 좌석 10석,불가,,100119,102552
1556,2319,단대오거리역점,빽다방,경기도,"경기도 성남시 중원구 산성대로 354, 태성빌딩 1층",031-731-0503,https://theborndb.theborn.co.kr/wp-content/uploads/20170829_073118.jpg,08:00 ~ 22:30,연중무휴,테이블 10개 / 좌석 20석,불가,,100134,102173
1557,2317,논산시청점,빽다방,충청남도,"충청남도 논산시 시민로194번길 10, 1층",041-733-7121,https://theborndb.theborn.co.kr/wp-content/uploads/20170829_092125.jpg,"평일 08:00 ~ 18:00
주말 09:00 ~ 19:00",연중무휴,테이블 7개 / 좌석 14석,불가,,114381,603503
1558,2316,노원역우리은행점,빽다방,서울특별시,"서울시 노원구 노해로 482, 덕영빌딩 102",02-930-1350,https://theborndb.theborn.co.kr/wp-content/uploads/20250102_032243.png,"월-토요일 08:00 ~ 20:00
일요일 08:00 ~ 19:00",연중무휴,테이블 8개 / 좌석 10석,불가,,100125,101991
1559,2314,노량진학원점,빽다방,서울특별시,"서울시 동작구 만양로 94-2, 1층",02-811-7737,https://theborndb.theborn.co.kr/wp-content/uploads/20170829_005551.jpg,06:30 ~ 23:00,연중무휴,9테이블 18석,불가,,104013,102135
1560,2312,남양주장현점,빽다방,경기도,"경기도 남양주시 진접읍 장현로 77, 장현프라자 130",031-574-0480,https://theborndb.theborn.co.kr/wp-content/uploads/20250321_085035.png,08:00 ~ 21:30,연중무휴,테이블 16개 / 좌석 32석,가능,,114600,102171
1561,2310,김포한강CGV점,빽다방,경기도,"경기도 김포시 김포한강11로 288-32, 골든스퀘어 117호",031-997-4556,https://theborndb.theborn.co.kr/wp-content/uploads/20170829_011017.jpg,"평일 08:30 ~ 21:00
주말 09:00 ~ 21:00",연중무휴,8테이블 16석,불가,,109283,603620
1562,2309,김포장기쌍용점,빽다방,경기도,"경기도 김포시 김포한강2로23번길 50, 더베니스 111호",031-988-4563,https://theborndb.theborn.co.kr/wp-content/uploads/20170829_010955.jpg,"평일 09:00 ~ 20:00
주말 09:00 ~ 21:00",연중무휴,테이블 4개 / 좌석 8석,불가,,114989,
1563,2307,길음역점,빽다방,서울특별시,"서울특별시 성북구 동소문로 248, 삼부상가 110호",02-909-3002,https://theborndb.theborn.co.kr/wp-content/uploads/20250930_010607.png,08:00 ~ 22:00,연중무휴,없음,불가,,114875,
1564,2305,금정역점,빽다방,경기도,"경기도 군포시 산본천로 226번길 1, 1층",031-393-3694,https://theborndb.theborn.co.kr/wp-content/uploads/20241220_071227.png,07:30 ~ 22:00,연중무휴,테이블 8개 / 좌석 16석,불가,,110977,602927
1565,2304,대전관평중점,빽다방,대전광역시,"대전시 유성구 테크노4로 115, 1층",042-931-0606,https://theborndb.theborn.co.kr/wp-content/uploads/20170824_061356.jpg,"평일 08:00 ~ 22:00
주말 09:00 ~ 22:00",명절 당일,8테이블 16석,불가,,100214,102128
1566,2303,대전가오CGV점,빽다방,대전광역시,대전광역시 동구 가오동607번지 105호,042-273-0915,https://theborndb.theborn.co.kr/wp-content/uploads/20170824_050852.jpg,09:00 ~ 22:00,연중무휴,2테이블 2석,지하주차장 이용 가능 (매장 후면),,100833,102309
1567,2301,대구혁신1호점,빽다방,대구광역시,"대구시 동구 첨단로8길 10, 이노타워 1층",053-965-9399,https://theborndb.theborn.co.kr/wp-content/uploads/20230710_013024.jpg,"평일 08:00 ~ 20:00
주말 10:00 ~ 18:00",연중무휴,테이블 20개 / 좌석 40석,불가,,100283,102592
